Ext_concept_id,LOCAL_CONCEPT_ID,Ext_concept_name,Ext_domain_id,Ext_vocabulary_id,Ext_concept_class_ID,Ext_STANDARD_CONCEPT,Ext_concept_code,Ext_Valid_start_date,Ext_Valid_end_date,Ext_Invalid_reason,Ext_PREDICATE_ID,Ext_CONFIDENCE,Ext_provenance,Ext_subvocabulary_id,,Origin,Date_of_Variable_Modification,Map_to_OMOP,transferred_to_fairhub_REDCap_dataset,Protected_or_open-source,Extension_Needed,FORM_NAME,FIELD_TYPE,FIELD_ID,FIELD_ID_NUM,SRC_CODE,SRC_CODE_ID,SRC_CD_DESCRIPTION,TARGET_CONCEPT_ID,LOCAL_CONCEPT_ID,TARGET_CONCEPT_NAME,TARGET_DOMAIN_ID,TARGET_VOCABULARY_ID,TARGET_CONCEPT_CLASS_ID,TARGET_STANDARD_CONCEPT,TARGET_CONCEPT_CODE,CONFIDENCE,MODIFIER,NOTES,Dev_Version,,Choices_Calculations_OR_Slider_Labels,Field_Note,PhenX_Protocol,PhenX_Protocol_ID,PhenX_Variable,PhenX_Exact_or_Modified,SRC_CODE_UNIT,SRC_CODE_DESCRIPTION_UNIT,UCUM_Concept_ID,MOCA_File_Fieldname,MOCA_File_Fieldname_Naming_Unit,MOCA_Example_Data,MOCA_Data_Type,MOCA_Value_Range,MOCA_Data_Description,Equivalent_NDA_MOCA_element_name
2005200039,2005200039,"When you used marijuana, approximately how many days in a typical week would you use it?",Condition,AIREADI,Clinical Finding,S,733460004,2024-04-11,2099-12-31,Null,skos:closeMatch,0.5,733460004,substance_use_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,substance_use_survey,dropdown,,1191,sumrjfr,,"When you used marijuana, approximately how many days in a typical week would you use it?",37116660,,Marijuana user,Condition,SNOMED,Clinical Finding,S,733460004,0.5,5,"1= ever used, 2 = currently use, 3= route form of marijuana use, 4= total years used, 5=how many days in typical week",10/2,,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 777, Prefer not to say",,,,,,,,,,,,,,,
2005200040,2005200040, Substance Use Survey Started Timestamp (from REDCap),Observation,AIREADI,Survey,S,99423-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,99423-6,substance_use_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,substance_use_survey,text,,1192,sustartts,, Substance Use Survey Started Timestamp (from REDCap),1988422,,Time to complete survey,Observation,LOINC,Survey,S,99423-6,0.5,,,10/2,,,,,,,,sec,seconds,8555,,,,,,,
2005200041,2005200041, Substance Use Survey Completed Timestamp (from REDCap),Observation,AIREADI,Survey,S,99423-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,99423-6,substance_use_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,substance_use_survey,text,,1193,sucmpts,, Substance Use Survey Completed Timestamp (from REDCap),1988422,,Time to complete survey,Observation,LOINC,Survey,S,99423-6,0.5,,,10/2,,,,,,,,sec,seconds,8555,,,,,,,
2005200042,2005200042,VA Letter Score - Photopic VA - OD,Measurement,AIREADI,Clinical Observation,S,79876-9,2024-04-11,2099-12-31,Null,skos:broadMatch,0.75,79876-9,bcva,,Original,6/23/2023,Yes,Yes,open-source,Yes,bcva,text,,1507,viaodplog,,VA Letter Score - Photopic VA - OD,21491740,,Visual acuity best corrected Right eye by ETDRS eye chart,Measurement,LOINC,Clinical Observation,S,79876-9,0.75,1,"1=VA Letter Score - Photopic VA, 2=LLVA Letter Score - Mesopic VA",10/2,,,,No,,,,,,,,,,,,,
2005200043,2005200043,VA Letter Score - Photopic VA - OS,Measurement,AIREADI,Clinical Observation,S,79877-7,2024-04-11,2099-12-31,Null,skos:broadMatch,0.75,79877-7,bcva,,Original,6/23/2023,Yes,Yes,open-source,Yes,bcva,text,,1508,viaosplog,,VA Letter Score - Photopic VA - OS,21491741,,Visual acuity best corrected Left eye by ETDRS eye chart,Measurement,LOINC,Clinical Observation,S,79877-7,0.75,1,"1=VA Letter Score - Photopic VA, 2=LLVA Letter Score - Mesopic VA",10/2,,,,No,,,,,,,,,,,,,
2005200044,2005200044,Feeling scared when you think about living with diabetes,Condition,AIREADI,Clinical Finding,S,723113005,2024-04-11,2099-12-31,Null,skos:broadMatch,0.25,723113005,paid5_dm_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,paid5_dm_survey,radio,,1213,paid_scrd,,Feeling scared when you think about living with diabetes,36716888,,Fear of metabolic disease,Condition,SNOMED,Clinical Finding,S,723113005,0.25,,,10/2,,"0, Not a problem | 1, Minor problem | 2, Moderate problem | 3, Somewhat serious problem | 4, Serious problem",,,,,,,,,,,,,,,
2005200045,2005200045,Feeling depressed when you think about living with diabetes,Condition,AIREADI,Clinical Finding,S,366979004,2024-04-11,2099-12-31,Null,skos:broadMatch,0.25,366979004,paid5_dm_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,paid5_dm_survey,radio,,1214,paid_dpr,,Feeling depressed when you think about living with diabetes,40546087,,Depressed mood,Condition,SNOMED,Clinical Finding,S,366979004,0.25,,,10/2,,"0, Not a problem | 1, Minor problem | 2, Moderate problem | 3, Somewhat serious problem | 4, Serious problem",,,,,,,,,,,,,,,
2005200046,2005200046,Worrying about the future and the possibility of serious complications,Condition,AIREADI,Clinical Finding,S,247808006,2024-04-11,2099-12-31,Null,skos:broadMatch,0.25,247808006,paid5_dm_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,paid5_dm_survey,radio,,1215,paid_wr,,Worrying about the future and the possibility of serious complications,4084699,,Anxiety about body function or health,Condition,SNOMED,Clinical Finding,S,247808006,0.25,,,10/2,,"0, Not a problem | 1, Minor problem | 2, Moderate problem | 3, Somewhat serious problem | 4, Serious problem",,,,,,,,,,,,,,,
2005200047,2005200047,Feeling that diabetes is taking up too much of your mental and physical energy every day,Observation,AIREADI,Clinical Finding,S,397695000,2024-04-11,2099-12-31,Null,skos:broadMatch,0.25,397695000,paid5_dm_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,paid5_dm_survey,radio,,1216,paid_eng,,Feeling that diabetes is taking up too much of your mental and physical energy every day,4265571,,Finding related to ability to comply with treatment,Observation,SNOMED,Clinical Finding,S,397695000,0.25,,,10/2,,"0, Not a problem | 1, Minor problem | 2, Moderate problem | 3, Somewhat serious problem | 4, Serious problem",,,,,,,,,,,,,,,
2005200048,2005200048,Coping with complications of diabetes,Condition,AIREADI,Clinical Finding,S,397706001,2024-04-11,2099-12-31,Null,skos:broadMatch,0.25,397706001,paid5_dm_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,paid5_dm_survey,radio,,1217,paid_cml,,Coping with complications of diabetes,4262172,,Finding related to ability to cope,Condition,SNOMED,Clinical Finding,S,397706001,0.25,,,10/2,,"0, Not a problem | 1, Minor problem | 2, Moderate problem | 3, Somewhat serious problem | 4, Serious problem",,,,,,,,,,,,,,,
2005200049,2005200049, PAID score,Procedure,AIREADI,Procedure,S,710834001,2024-04-11,2099-12-31,Null,skos:broadMatch,0.25,710834001,paid5_dm_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,paid5_dm_survey,calc,,1218,paidscore,, PAID score,46273583,,Assessment of attitude toward health status,Procedure,SNOMED,Procedure,S,710834001,0.25,,,10/2,,"sum([paid_scrd],[paid_dpr],[paid_dpr],[paid_wr],[paid_eng],[paid_cml])",,,,,,,,,,,,,,,
2005200050,2005200050, PAID-5 DM Survey Start Timestamp (from REDCap),Observation,AIREADI,Survey,S,99423-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,99423-6,paid5_dm_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,paid5_dm_survey,text,,1219,paidstartts,, PAID-5 DM Survey Start Timestamp (from REDCap),1988422,,Time to complete survey,Observation,LOINC,Survey,S,99423-6,0.5,,,10/2,,,,,,,,sec,seconds,8555,,,,,,,
2005200051,2005200051, PAID-5 DM Survey Completed Timestamp (from REDCap),Observation,AIREADI,Survey,S,99423-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,99423-6,paid5_dm_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,paid5_dm_survey,text,,1220,paidcmpts,, PAID-5 DM Survey Completed Timestamp (from REDCap),1988422,,Time to complete survey,Observation,LOINC,Survey,S,99423-6,0.5,,,10/2,,,,,,,,sec,seconds,8555,,,,,,,
2005200052,2005200052,Photopic LogMAR OD Score,Measurement,AIREADI,Clinical Observation,S,6616-7,2024-04-11,2099-12-31,Null,skos:broadMatch,0.5,6616-7,bcva,,Original,6/23/2023,Yes,Yes,open-source,Yes,bcva,calc,,1509,viaodpscore,,Photopic LogMAR OD Score,3036966,,Visual acuity log MAR Eye - right,Measurement,LOINC,Clinical Observation,S,6616-7,0.5,1,"1=Photopic, 2=Mesopic",10/2,,"if([viaocmpyn(999)] = '0',(-0.02 * [viaodplog]) + 1.7,'')",,No,,,,,,,,,,,,,
2005200053,2005200053,Photopic LogMAR OS Score,Measurement,AIREADI,Clinical Observation,S,6617-5,2024-04-11,2099-12-31,Null,skos:broadMatch,0.5,6617-5,bcva,,Original,6/23/2023,Yes,Yes,open-source,Yes,bcva,calc,,1510,viaospscore,,Photopic LogMAR OS Score,3037488,,Visual acuity log MAR Eye - left,Measurement,LOINC,Clinical Observation,S,6617-5,0.5,1,"1=Photopic, 2=Mesopic",10/2,,"if([viaocmpyn(999)] = '0',(-0.02 * [viaosplog]) + 1.7,'')",,No,,,,,,,,,,,,,
2005200054,2005200054,Snellen fraction - Mesopic VA - OD,Measurement,AIREADI,Clinical Observation,S,79880-1,2024-04-11,2099-12-31,Null,skos:broadMatch,0.75,79880-1,bcva,,Original,6/23/2023,Yes,Yes,open-source,Yes,bcva,text,,1511,viaodmsf,,Snellen fraction - Mesopic VA - OD,21491744,,Visual acuity best corrected Right eye by Snellen eye chart,Measurement,LOINC,Clinical Observation,S,79880-1,0.75,,,10/2,,,,No,,,,,,,,,,,,,
2005200055,2005200055,Snellen fraction - Mesopic VA - OS,Measurement,AIREADI,Clinical Observation,S,79881-9,2024-04-11,2099-12-31,Null,skos:broadMatch,0.75,79881-9,bcva,,Original,6/23/2023,Yes,Yes,open-source,Yes,bcva,text,,1512,viaosmsf,,Snellen fraction - Mesopic VA - OS,21491745,,Visual acuity best corrected Left eye by Snellen eye chart,Measurement,LOINC,Clinical Observation,S,79881-9,0.75,,,10/2,,,,No,,,,,,,,,,,,,
2005200056,2005200056,LLVA Letter Score - Mesopic VA - OD,Measurement,AIREADI,Clinical Observation,S,79876-9,2024-04-11,2099-12-31,Null,skos:broadMatch,0.75,79876-9,bcva,,Original,6/23/2023,Yes,Yes,open-source,Yes,bcva,text,,1513,viaodmlog,,LLVA Letter Score - Mesopic VA - OD,21491740,,Visual acuity best corrected Right eye by ETDRS eye chart,Measurement,LOINC,Clinical Observation,S,79876-9,0.75,2,"1=VA Letter Score - Photopic VA, 2=LLVA Letter Score - Mesopic VA",10/2,,,,No,,,,,,,,,,,,,
2005200057,2005200057,LLVA Letter Score - Mesopic VA - OS,Measurement,AIREADI,Clinical Observation,S,79877-7,2024-04-11,2099-12-31,Null,skos:broadMatch,0.75,79877-7,bcva,,Original,6/23/2023,Yes,Yes,open-source,Yes,bcva,text,,1514,viaosmlog,,LLVA Letter Score - Mesopic VA - OS,21491741,,Visual acuity best corrected Left eye by ETDRS eye chart,Measurement,LOINC,Clinical Observation,S,79877-7,0.75,2,"1=VA Letter Score - Photopic VA, 2=LLVA Letter Score - Mesopic VA",10/2,,,,No,,,,,,,,,,,,,
2005200058,2005200058,EVA,Measurement,AIREADI,Clinical Observation,S,79908-0,2024-04-11,2099-12-31,Null,skos:broadMatch,0.25,79908-0,bcva,,Original,6/23/2023,Yes,Yes,open-source,Yes,bcva,radio,viaomthd,3035,1,viaomthd_1,EVA,21495306,,Type of Visual acuity exam method,Measurement,LOINC,Clinical Observation,S,79908-0,0.25,,,10/2,,,,,,,,,,,,,,,,,
2005200059,2005200059,"How many times a week did you eat beans (like pinto or black beans), chicken, or fish?",Observation,AIREADI,Observable Entity,S,870690008,2024-04-11,2099-12-31,Null,skos:broadMatch,0.25,870690008,dietary_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,dietary_survey,radio,,1243,diet5,,"How many times a week did you eat beans (like pinto or black beans), chicken, or fish?",3656010,,Oral intake,Observation,SNOMED,Observable Entity,S,870690008,0.25,,,10/2,,"0, 3 or more times | 1, 1 - 2 times | 2, Less than 1 time | 777, Prefer not to say",,,,,,,,,,,,,,,
2005200060,2005200060,How many times a week did you eat regular snack chips or crackers (not low-fat)?,Observation,AIREADI,Observable Entity,S,230079003,2024-04-11,2099-12-31,Null,skos:broadMatch,0.75,230079003,dietary_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,dietary_survey,radio,,1244,diet6,,How many times a week did you eat regular snack chips or crackers (not low-fat)?,4044783,,Savory snack intake,Observation,SNOMED,Observable Entity,S,230079003,0.75,,,10/2,,"0, 1 time or less | 1, 2 - 3 times | 2, 4 or more times | 777, Prefer not to say",,,,,,,,,,,,,,,
2005200061,2005200061,How many times a week did you eat desserts and other sweets (not the low-fat kind)?,Observation,AIREADI,Observable Entity,S,226463006,2024-04-11,2099-12-31,Null,skos:broadMatch,0.75,226463006,dietary_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,dietary_survey,radio,,1245,diet7,,How many times a week did you eat desserts and other sweets (not the low-fat kind)?,4025584,,Sweets intake,Observation,SNOMED,Observable Entity,S,226463006,0.75,,,10/2,,"0, 1 time or less | 1, 2 - 3 times | 2, 4 or more times | 777, Prefer not to say",,,,,,,,,,,,,,,
2005200062,2005200062,"How much margarine, butter, or meat fat do you use to season vegetables or put on potatoes, bread or corn?",Observation,AIREADI,Observable Entity,S,870372004,2024-04-11,2099-12-31,Null,skos:broadMatch,0.75,870372004,dietary_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,dietary_survey,radio,,1246,diet8,,"How much margarine, butter, or meat fat do you use to season vegetables or put on potatoes, bread or corn?",3663241,,Fat and oil intake,Observation,SNOMED,Observable Entity,S,870372004,0.75,,,10/2,,"0, Very little | 1, Some | 2, A lot | 777, Prefer not to say",,,,,,,,,,,,,,,
2005200063,2005200063,How many servings of fruit juice did you drink each day?,Observation,AIREADI,Observable Entity,S,226389005,2024-04-11,2099-12-31,Null,skos:broadMatch,0.75,226389005,dietary_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,dietary_survey,radio,,1247,diet9,,How many servings of fruit juice did you drink each day?,4025566,,Fruit juice intake,Observation,SNOMED,Observable Entity,S,226389005,0.75,,,10/2,,"0, Less than 1 | 1, 1 - 2 | 2, 3 or more | 777, Prefer not to say",,,,,,,,,,,,,,,
2005200064,2005200064, Diet score,Procedure,AIREADI,Procedure,S,225388007,2024-04-11,2099-12-31,Null,skos:broadMatch,0.5,225388007,dietary_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,dietary_survey,calc,,1248,dietscore,, Diet score,4021174,,Dietary intake assessment,Procedure,SNOMED,Procedure,S,225388007,0.5,,,10/2,,"sum([diet1],[diet2],[diet3],[diet4],[diet5],[diet6],[diet7],[diet8],[diet9]) - (if([susmkcdur]='1' OR [subrkncf]='1' OR [suwnkncf]='1' OR [sulqkncf]='1' OR [suvpkncf1]='1', 20, 0))",,,,,,,,,,,,,,,
2005200065,2005200065, Dietary Survey Start Timestamp (from REDCap),Observation,AIREADI,Survey,S,99423-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,99423-6,dietary_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,dietary_survey,text,,1249,dietstartts,, Dietary Survey Start Timestamp (from REDCap),1988422,,Time to complete survey,Observation,LOINC,Survey,S,99423-6,0.5,,,10/2,,,,,,,,,,,,,,,,,
2005200066,2005200066, Dietary Survey Completed Timestamp (from REDCap),Observation,AIREADI,Survey,S,99423-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,99423-6,dietary_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,dietary_survey,text,,1250,dietcmpts,, Dietary Survey Completed Timestamp (from REDCap),1988422,,Time to complete survey,Observation,LOINC,Survey,S,99423-6,0.5,,,10/2,,,,,,,,,,,,,,,,,
2005200067,2005200067,"How much difficulty, if any, do you have in recognizing a friend across the street? Would you say:",Condition,AIREADI,Clinical Finding,S,424348007,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,424348007,ophthalmic_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,ophthalmic_survey,radio,,1254,via1,,"How much difficulty, if any, do you have in recognizing a friend across the street? Would you say:",4173597,,Difficulty seeing distant objects,Condition,SNOMED,Clinical Finding,S,424348007,0.5,,,10/2,,"1, No difficulty | 2, A little difficulty | 3, Moderate difficulty | 4, Extreme difficulty | 5, Unable to do because of eyesight | 777, Prefer not to say",,,,,,,,,,,,,,,
2005200068,2005200068,"How much difficulty, if any, do you have reading print in newspapers, magazines, recipes, menus, or numbers on the telephone? Would you say:",Observation,AIREADI,Clinical Observation,S,66077-9,2024-04-11,2099-12-31,Null,skos:narrowMatch,0.75,66077-9,ophthalmic_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,ophthalmic_survey,radio,,1255,via2,,"How much difficulty, if any, do you have reading print in newspapers, magazines, recipes, menus, or numbers on the telephone? Would you say:",40768760,,How much difficulty do you have reading ordinary print in newspapers,Observation,LOINC,Clinical Observation,S,66077-9,0.75,,,10/2,,"1, No difficulty | 2, A little difficulty | 3, Moderate difficulty | 4, Extreme difficulty | 5, Unable to do because of eyesight | 777, Prefer not to say",,,,,,,,,,,,,,,
2005200069,2005200069,You have indicated that you have not seen an eye care professional in the past 12 months. What is the main reason you have not visited an eye care professional in the past 12 months?,Observation,AIREADI,Attribute,S,410666004,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,410666004,ophthalmic_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,ophthalmic_survey,radio,,1258,via5,,You have indicated that you have not seen an eye care professional in the past 12 months. What is the main reason you have not visited an eye care professional in the past 12 months?,4260904,,Reason for,Observation,SNOMED,Attribute,S,410666004,0.5,,,10/2,,"1, Cost/Insurance | 2, Do not have/know an eye doctor | 3, Cannot get to the office/clinic (too far away, no transportation) | 4, Could not get an appointment | 5, No reason to go (no problem) | 6, Have not thought of it | 7, Other | 777, Prefer not to say",,,,,,,,,,,,,,,
2005200070,2005200070,When was the last time you had an eye exam in which the pupils were dilated? (This would have made you temporarily sensitive to bright light),Procedure,AIREADI,Procedure,S,424986007,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,424986007,ophthalmic_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,ophthalmic_survey,radio,,1259,via6,,When was the last time you had an eye exam in which the pupils were dilated? (This would have made you temporarily sensitive to bright light),4312773,,Instillation of dilating eye drops to eye,Procedure,SNOMED,Procedure,S,424986007,0.5,,,10/2,,"1, Within the past month (anytime less than 1 month ago) | 2, Within the past year (1 month but less than 12 months ago) | 3, Within the past 2 years (1 year but less than 2 years ago) | 4, 2 or more years ago | 5, Never | 777, Prefer not to say",,,,,,,,,,,,,,,
2005200071,2005200071, Ophthalmic Survey Started Timestamp (from REDCap),Observation,AIREADI,Survey,S,99423-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,99423-6,ophthalmic_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,ophthalmic_survey,text,,1260,viastartts,, Ophthalmic Survey Started Timestamp (from REDCap),1988422,,Time to complete survey,Observation,LOINC,Survey,S,99423-6,0.5,,,10/2,,,,,,,,,,,,,,,,,
2005200072,2005200072, Ophthalmic Survey Completed Timestamp (from REDCap),Observation,AIREADI,Survey,S,99423-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,99423-6,ophthalmic_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,ophthalmic_survey,text,,1261,viacmpts,, Ophthalmic Survey Completed Timestamp (from REDCap),1988422,,Time to complete survey,Observation,LOINC,Survey,S,99423-6,0.5,,,10/2,,,,,,,,,,,,,,,,,
2005200073,2005200073,"Thinking about the next 12 months, how likely do you think it is that you will lose your job or be laid off?",,AIREADI,,,PX280301010000,2024-04-11,2099-12-31,Null,,,PX280301010000,px_sdoh_combined_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,px_sdoh_combined_survey,radio,,1269,pxji1,,"Thinking about the next 12 months, how likely do you think it is that you will lose your job or be laid off?",,,,,PhenX,,,PX280301010000,,,,10/2,,"1, Very likely | 2, Fairly likely | 3, Not too likely | 4, Not at all likely | 5, Will be leaving labor force voluntarily | 555, Don't know | 777, Prefer not to say | 0, Not applicable",,Yes,280301,PX280301010000,Exact,,,,,,,,,,
2005200074,2005200074,"About how easy would it be for you to find a job with another employer with approximately the same income and fringe benefits you now have? Would you say very easy, somewhat easy, or not easy at all?",,AIREADI,,,PX280301020000,2024-04-11,2099-12-31,Null,,,PX280301020000,px_sdoh_combined_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,px_sdoh_combined_survey,radio,,1270,pxji2,,"About how easy would it be for you to find a job with another employer with approximately the same income and fringe benefits you now have? Would you say very easy, somewhat easy, or not easy at all?",,,,,PhenX,,,PX280301020000,,,,10/2,,"1, Very easy | 2, Somewhat easy | 3, Not easy at all | 555, Don't know | 777, Prefer not to say | 0, Not applicable",,Yes,280301,PX280301020000,Exact,,,,,,,,,,
2005200075,2005200075,What is your living situation today?,Observation,AIREADI,Survey,S,71802-3,2024-04-11,2099-12-31,Null,skos:closeMatch,0.5,71802-3,px_sdoh_combined_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,px_sdoh_combined_survey,radio,,1271,pxhi1,,What is your living situation today?,42869557,,Housing status,Observation,PhenX,Survey,S,71802-3,0.5,,,10/2,,"1, I have a steady place to live | 2, I have a place to live today, but I am worried about losing it in the future | 0, I do not have a steady place to live (I am temporarily staying with others, in a hotel, in a shelter, living outside on the street, on a beach, in a car, abandoned building, bus or train station, or in a park) | 777, Prefer not to say",PhenX: AHC HRSN screening tool  Not coded,Yes,281401,PX281401010000,Exact,,,,,,,,,,
2005200076,2005200076,Think about the place you live. Do you have problems with any of the following? CHOOSE ALL THAT APPLY ,,AIREADI,,,,2024-04-11,2099-12-31,Null,,,,px_sdoh_combined_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,px_sdoh_combined_survey,checkbox,,1272,pxhi2,,Think about the place you live. Do you have problems with any of the following? CHOOSE ALL THAT APPLY ,,,,,PhenX,,,,,,,10/2,,"1, Pests such as bugs, ants, or mice | 2, Mold | 3, Lead paint or pipes | 4, Lack of heat | 5, Oven or stove not working | 6, Smoke detectors missing or not working | 7, Water leaks | 8, None of the above | 777, Prefer not to say",PhenX: AHC HRSN screening tool  Not coded,Yes,281401,PX281401020000,Exact,,,,,,,,,,
