concept_name,concept_id_1,SRC_CODE,vocabulary_id_1,relationship_id,concept_id_2,temp name,temp domain,vocabulary_id_2,temp class,concept_code_2,temp standard,relationship_valid_start_date,relationship_valid_end_date,invalid_reason,confidence,predicate_id,mapping_source,mapping_justification,mapping_tool,Notes,source
11 - 19 times,2005200263,2,AIREADI,,46237301,More than 10 times,Meas Value,LOINC,Answer,LA23703-4,S,,,,0.75,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
20 - 29 times,2005200264,3,AIREADI,,46237301,More than 10 times,Meas Value,LOINC,Answer,LA23703-4,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
30 - 39 times,2005200265,4,AIREADI,,46237301,More than 10 times,Meas Value,LOINC,Answer,LA23703-4,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
40 - 49 times,2005200266,5,AIREADI,,46237301,More than 10 times,Meas Value,LOINC,Answer,LA23703-4,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
50 or more times,2005200267,6,AIREADI,,45884714,More than 50,Meas Value,LOINC,Answer,LA15343-9,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
1 - 10 times,2005200262,1,AIREADI,,45876834,1-10,Meas Value,LOINC,Answer,LA14422-2,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
11 - 19 times,2005200263,2,AIREADI,,46237301,More than 10 times,Meas Value,LOINC,Answer,LA23703-4,S,,,,0.75,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
20 - 29 times,2005200264,3,AIREADI,,46237301,More than 10 times,Meas Value,LOINC,Answer,LA23703-4,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
30 - 39 times,2005200265,4,AIREADI,,46237301,More than 10 times,Meas Value,LOINC,Answer,LA23703-4,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
40 - 49 times,2005200266,5,AIREADI,,46237301,More than 10 times,Meas Value,LOINC,Answer,LA23703-4,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
50 or more times,2005200267,6,AIREADI,,45884714,More than 50,Meas Value,LOINC,Answer,LA15343-9,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
41-50 (up to 2.5 packs),2005200194,41,AIREADI,,45884478,31 or more (3 points),Meas Value,LOINC,Answer,LA15915-4,S,,,,1,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
More than 50 (3 or more packs),2005200195,51,AIREADI,,45884478,31 or more (3 points),Meas Value,LOINC,Answer,LA15915-4,S,,,,1,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
22 to 28,2005200196,22,AIREADI,,45876700,14 drinks or more a week,Meas Value,LOINC,Answer,LA14679-7,S,,,,1,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
29 to 35,2005200197,29,AIREADI,,45876770,26 to 35 cigarettes per day (about 1 1/2 packs),Meas Value,LOINC,Answer,LA15787-7,S,,,,1,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
36 or more,2005200198,36,AIREADI,,45876700,14 drinks or more a week,Meas Value,LOINC,Answer,LA14679-7,S,,,,1,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
21-25 (5 bottles),2005200199,21,AIREADI,,45876700,14 drinks or more a week,Meas Value,LOINC,Answer,LA14679-7,S,,,,1,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
26-30 (6 bottles),2005200208,26,AIREADI,,45876700,14 drinks or more a week,Meas Value,LOINC,Answer,LA14679-7,S,,,,1,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
31-35 (7 bottles),2005200209,31,AIREADI,,45876700,14 drinks or more a week,Meas Value,LOINC,Answer,LA14679-7,S,,,,1,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
More than 36 (greater than 7 bottles),2005200210,35,AIREADI,,45876700,14 drinks or more a week,Meas Value,LOINC,Answer,LA14679-7,S,,,,1,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
22 to 28,2005200196,22,AIREADI,,45876700,14 drinks or more a week,Meas Value,LOINC,Answer,LA14679-7,S,,,,1,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
29 to 35,2005200197,29,AIREADI,,45876770,26 to 35 cigarettes per day (about 1 1/2 packs),Meas Value,LOINC,Answer,LA15787-7,S,,,,1,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
36 or more,2005200198,36,AIREADI,,45876700,14 drinks or more a week,Meas Value,LOINC,Answer,LA14679-7,S,,,,1,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
