Origin,Date_of_Variable_Modification,Map_to_OMOP,transferred_to_fairhub_REDCap_dataset,Protected_or_open-source,Extension_Needed,FORM_NAME,FIELD_TYPE,FIELD_ID,FIELD_ID_NUM,temp_Question_or_Answer,SRC_CODE,SRC_CODE_ID,SRC_CD_DESCRIPTION,TARGET_CONCEPT_ID,LOCAL_CONCEPT_ID,TARGET_CONCEPT_NAME,TARGET_DOMAIN_ID,TARGET_VOCABULARY_ID,TARGET_CONCEPT_CLASS_ID,TARGET_CONCEPT_CODE,TARGET_STANDARD_CONCEPT,PREDICATE_ID,CONFIDENCE,MODIFIER,value_as_concept_id,qualifier_concept_id,qualifier_source_value,NOTES,Choices_Calculations_OR_Slider_Labels
Changed,2/11/2025,No,No,locked (unavailable),No,device_distribution,text,,1438,Question,dvamwsn,,Serial Number,0,,Serial number,Meas Value,LOINC,Answer,LA20885-2,S,skos:exactMatch,1,,,,,45885177,
Changed,2/11/2025,No,No,locked (unavailable),No,device_distribution,text,,1444,Question,dvcgmsn,,Serial Number,0,,Serial number,Meas Value,LOINC,Answer,LA20885-2,S,skos:exactMatch,1,,,,,45885177,
Changed,2/3/2025,Yes,Yes,open-source,No,monofilament,radio,,1601,Question,mssrf1,,Site 1,4047085,,Monofilament foot sensation test,Procedure,SNOMED,Procedure,134388005,S,skos:exactMatch,1,right | site 1,,2005200605,right foot - site 1,,"1, Yes | 0, No | 99, Not applicable"
Changed,2/3/2025,Yes,Yes,open-source,No,monofilament,radio,,1602,Question,mssrf2,,Site 2,4047085,,Monofilament foot sensation test,Procedure,SNOMED,Procedure,134388005,S,skos:exactMatch,1,right | site 2,,2005200606,right foot - site 2,,"1, Yes | 0, No | 99, Not applicable"
Changed,2/3/2025,Yes,Yes,open-source,No,monofilament,radio,,1603,Question,mssrf3,,Site 3,4047085,,Monofilament foot sensation test,Procedure,SNOMED,Procedure,134388005,S,skos:exactMatch,1,right | site 3,,2005200607,right foot - site 3,,"1, Yes | 0, No | 99, Not applicable"
Changed,2/3/2025,Yes,Yes,open-source,No,monofilament,radio,,1604,Question,mssrf4,,Site 4,4047085,,Monofilament foot sensation test,Procedure,SNOMED,Procedure,134388005,S,skos:exactMatch,1,right | site 4,,2005200608,right foot - site 4,,"1, Yes | 0, No | 99, Not applicable"
Changed,2/3/2025,Yes,Yes,open-source,No,monofilament,radio,,1605,Question,mssrf5,,Site 5,4047085,,Monofilament foot sensation test,Procedure,SNOMED,Procedure,134388005,S,skos:exactMatch,1,right | site 5,,2005200609,right foot - site 5,,"1, Yes | 0, No | 99, Not applicable"
Changed,2/3/2025,Yes,Yes,open-source,No,monofilament,radio,,1606,Question,mssrf6,,Site 6,4047085,,Monofilament foot sensation test,Procedure,SNOMED,Procedure,134388005,S,skos:exactMatch,1,right | site 6,,2005200610,right foot - site 6,,"1, Yes | 0, No | 99, Not applicable"
Changed,2/3/2025,Yes,Yes,open-source,No,monofilament,radio,,1607,Question,mssrf7,,Site 7,4047085,,Monofilament foot sensation test,Procedure,SNOMED,Procedure,134388005,S,skos:exactMatch,1,right | site 7,,2005200611,right foot - site 7,,"1, Yes | 0, No | 99, Not applicable"
Changed,2/3/2025,Yes,Yes,open-source,No,monofilament,radio,,1608,Question,mssrf8,,Site 8,4047085,,Monofilament foot sensation test,Procedure,SNOMED,Procedure,134388005,S,skos:exactMatch,1,right | site 8,,2005200612,right foot - site 8,,"1, Yes | 0, No | 99, Not applicable"
Changed,2/3/2025,Yes,Yes,open-source,No,monofilament,radio,,1609,Question,mssrf9,,Site 9,4047085,,Monofilament foot sensation test,Procedure,SNOMED,Procedure,134388005,S,skos:exactMatch,1,right | site 9,,2005200613,right foot - site 9,,"1, Yes | 0, No | 99, Not applicable"
Changed,2/3/2025,Yes,Yes,open-source,No,monofilament,radio,,1610,Question,mssrf10,,Site 10,4047085,,Monofilament foot sensation test,Procedure,SNOMED,Procedure,134388005,S,skos:exactMatch,1,right | site 10,,2005200614,right foot - site 10,,"1, Yes | 0, No | 99, Not applicable"
Changed,2/3/2025,Yes,Yes,open-source,No,monofilament,radio,,1613,Question,msslf1,,Site 1,4047085,,Monofilament foot sensation test,Procedure,SNOMED,Procedure,134388005,S,skos:exactMatch,1,left | site 1,,2005200615,left foot - site 1,,"1, Yes | 0, No | 99, Not applicable"
Changed,2/3/2025,Yes,Yes,open-source,No,monofilament,radio,,1614,Question,msslf2,,Site 2,4047085,,Monofilament foot sensation test,Procedure,SNOMED,Procedure,134388005,S,skos:exactMatch,1,left | site 2,,2005200616,left foot - site 2,,"1, Yes | 0, No | 99, Not applicable"
Changed,2/3/2025,Yes,Yes,open-source,No,monofilament,radio,,1615,Question,msslf3,,Site 3,4047085,,Monofilament foot sensation test,Procedure,SNOMED,Procedure,134388005,S,skos:exactMatch,1,left | site 3,,2005200617,left foot - site 3,,"1, Yes | 0, No | 99, Not applicable"
Changed,2/3/2025,Yes,Yes,open-source,No,monofilament,radio,,1616,Question,msslf4,,Site 4,4047085,,Monofilament foot sensation test,Procedure,SNOMED,Procedure,134388005,S,skos:exactMatch,1,left | site 4,,2005200618,left foot - site 4,,"1, Yes | 0, No | 99, Not applicable"
Changed,2/3/2025,Yes,Yes,open-source,No,monofilament,radio,,1617,Question,msslf5,,Site 5,4047085,,Monofilament foot sensation test,Procedure,SNOMED,Procedure,134388005,S,skos:exactMatch,1,left | site 5,,2005200619,left foot - site 5,,"1, Yes | 0, No | 99, Not applicable"
Changed,2/3/2025,Yes,Yes,open-source,No,monofilament,radio,,1618,Question,msslf6,,Site 6,4047085,,Monofilament foot sensation test,Procedure,SNOMED,Procedure,134388005,S,skos:exactMatch,1,left | site 6,,2005200620,left foot - site 6,,"1, Yes | 0, No | 99, Not applicable"
Changed,2/3/2025,Yes,Yes,open-source,No,monofilament,radio,,1619,Question,msslf7,,Site 7,4047085,,Monofilament foot sensation test,Procedure,SNOMED,Procedure,134388005,S,skos:exactMatch,1,left | site 7,,2005200621,left foot - site 7,,"1, Yes | 0, No | 99, Not applicable"
Changed,2/3/2025,Yes,Yes,open-source,No,monofilament,radio,,1620,Question,msslf8,,Site 8,4047085,,Monofilament foot sensation test,Procedure,SNOMED,Procedure,134388005,S,skos:exactMatch,1,left | site 8,,2005200622,left foot - site 8,,"1, Yes | 0, No | 99, Not applicable"
Changed,2/3/2025,Yes,Yes,open-source,No,monofilament,radio,,1621,Question,msslf9,,Site 9,4047085,,Monofilament foot sensation test,Procedure,SNOMED,Procedure,134388005,S,skos:exactMatch,1,left | site 9,,2005200623,left foot - site 9,,"1, Yes | 0, No | 99, Not applicable"
Changed,2/3/2025,Yes,Yes,open-source,No,monofilament,radio,,1622,Question,msslf10,,Site 10,4047085,,Monofilament foot sensation test,Procedure,SNOMED,Procedure,134388005,S,skos:exactMatch,1,left | site 10,,2005200624,left foot - site 10,,"1, Yes | 0, No | 99, Not applicable"
Added,1/16/2025,Yes,Yes,open-source,No,physical_assessment,yesno,paate_6hr,,Answer,1,paate_6hr_1,Yes,44792839,,Non fasting,Observation,SNOMED,Clinical Finding,368441000000106,S,skos:exactMatch,1, 6 hours | 4048382,,4048382,6 hours,,
Added,1/16/2025,Yes,Yes,open-source,No,physical_assessment,yesno,paate_6hr,,Answer,0,paate_6hr_0,No,4060364,,Fasting,Observation,SNOMED,Clinical Finding,16985007,S,skos:exactMatch,1, 6 hours | 4048382,,4048382,6 hours,,
Added,12/20/2024,No,Yes,open-source,,device_return,checkbox,,,Question,send_satisfaction_survey,,Send Satisfaction Survey,,,Send Satisfaction Survey,,,,,,,,,,,,,
Added,12/20/2024,Yes,Yes,open-source,,device_return,checkbox,send_satisfaction_survey,,Answer,1,send_satisfaction_survey_1,Checking the box and saving the form schedules a survey invitation to be sent to the participant in 1 hour,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,,,Question,pes1,,How clear were the website instructions provided at the beginning of the study?,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,,,Question,pes2,,"When reviewing multiple pages of study materials online, did you experience any difficulty navigating the documents?",,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,,,Question,pes3,,"Were the tasks and activities in the study easy to understand (completing the survey, wearing the devices, mailing devices back)?",,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,,,Question,pes4,,How did you feel about the time involved during the data collection for this study?,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,,,Question,pes5,,How would you rate the overall communication with the study team?,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,,,Question,pes6,,How would you rate your overall experience with the in-person data collection visit?,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,,,Question,pes7,,How would you rate your overall experience with the at-home data collection component of the study?,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,,,Question,pes8,,"After completing the study, how did your feelings about your participation compare to your initial expectations? ",,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,,,Question,pes9,,Would you recommend participation in this study to others?,,,,,,,,,,,,,,,,
Added,12/20/2024,No,No,open-source,,exit_survey,notes,,,Question,pes10,,Please provide any additional comments or feedback you may have related to the questions in this survey in the textbox below. Write the number of the question next to your comments. Please note there is enough space so you can address several questions if needed.,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes1,,Answer,1,pes1_1,Very clear,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes1,,Answer,2,pes1_2,Clear,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes1,,Answer,3,pes1_3,Neutral,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes1,,Answer,4,pes1_4,Somewhat clear,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes1,,Answer,5,pes1_5,Very unclear,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes2,,Answer,1,pes2_1,Always,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes2,,Answer,2,pes2_2,Often,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes2,,Answer,3,pes2_3,Sometimes,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes2,,Answer,4,pes2_4,Rarely,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes2,,Answer,5,pes2_5,Never,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes3,,Answer,1,pes3_1,Very easy to understand,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes3,,Answer,2,pes3_2,Easy to understand,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes3,,Answer,3,pes3_3,Neutral,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes3,,Answer,4,pes3_4,Difficult to understand,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes3,,Answer,5,pes3_5,Very difficult to understand,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes4,,Answer,1,pes4_1,Very satisfied,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes4,,Answer,2,pes4_2,Satisfied,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes4,,Answer,3,pes4_3,Neutral,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes4,,Answer,4,pes4_4,Dissatisfied,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes4,,Answer,5,pes4_5,Very dissatified,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes5,,Answer,1,pes5_1,Very good,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes5,,Answer,2,pes5_2,Good,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes5,,Answer,3,pes5_3,Neutral,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes5,,Answer,4,pes5_4,Poor,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes5,,Answer,5,pes5_5,Very poor,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes6,,Answer,1,pes6_1,Very good,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes6,,Answer,2,pes6_2,Good,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes6,,Answer,3,pes6_3,Neutral,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes6,,Answer,4,pes6_4,Somewhat por,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes6,,Answer,5,pes6_5,Very poor,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes7,,Answer,1,pes7_1,Very good,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes7,,Answer,2,pes7_2,Good,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes7,,Answer,3,pes7_3,Neutral,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes7,,Answer,4,pes7_4,Somewhat por,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes7,,Answer,5,pes7_5,Very poor,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes8,,Answer,1,pes8_1,"Very similar, met expectations",,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes8,,Answer,2,pes8_2,"Somewhat similar, somewhat met expectations",,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes8,,Answer,3,pes8_3,Neutral,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes8,,Answer,4,pes8_4,"Somewhat different, somewhat met expectations",,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes8,,Answer,5,pes8_5,"Very different, did not meet expectations",,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes9,,Answer,1,pes9_1,Strongly agree,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes9,,Answer,2,pes9_2,Agree,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes9,,Answer,3,pes9_3,Neutral,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes9,,Answer,4,pes9_4,Somwhat disagree,,,,,,,,,,,,,,,,
Added,12/20/2024,No,,open-source,,exit_survey,radio,pes9,,Answer,5,pes9_5,Disagree,,,,,,,,,,,,,,,,
Added,12/20/2024,Yes,Yes,open-source,Yes,physical_assessment,yesno,,,Question,paate_6hr,,"Have you had anything to eat or drink in the last six hours, including coffee or tea with milk or sugar or any other drink other than water?",2005200629,2005200629,"Have you had anything to eat or drink in the last six hours, including coffee or tea with milk or sugar or any other drink other than water?",Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,
Added,12/20/2024,Yes,Yes,open-source,No,physical_assessment,yesno,paate_6hr,,Answer,1,paate_6hr_1,Yes,45877994,,Yes,Meas Value,LOINC,Answer,LA33-6,S,skos:exactMatch,1,,,,,,
Added,12/20/2024,Yes,Yes,open-source,No,physical_assessment,yesno,paate_6hr,,Answer,0,paate_6hr_0,No,45878245,,No,Meas Value,LOINC,Answer,LA32-8,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhcat_adot,1921,Answer,1,mhcat_adot_1,Yes,378419,,Alzheimer's disease,Condition,SNOMED,Disorder,26929004,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_mi,,Answer,1,mhoccur_mi_1,Yes,45877994,,Yes,Meas Value,LOINC,Answer,LA33-6,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_mi,1895,Answer,0,mhoccur_mi_0,No,45878245,,No,Meas Value,LOINC,Answer,LA32-8,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_mi,1896,Answer,777,mhoccur_mi_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_cvdot,,Answer,1,mhoccur_cvdot_1,Yes,45877994,,Yes,Meas Value,LOINC,Answer,LA33-6,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_cvdot,1898,Answer,0,mhoccur_cvdot_0,No,45878245,,No,Meas Value,LOINC,Answer,LA32-8,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_cvdot,1899,Answer,777,mhoccur_cvdot_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_strk,,Answer,1,mhoccur_strk_1,Yes,45877994,,Yes,Meas Value,LOINC,Answer,LA33-6,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_strk,1901,Answer,0,mhoccur_strk_0,No,45878245,,No,Meas Value,LOINC,Answer,LA32-8,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_strk,1902,Answer,777,mhoccur_strk_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_circ,,Answer,1,mhoccur_circ_1,Yes,45877994,,Yes,Meas Value,LOINC,Answer,LA33-6,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_circ,1904,Answer,0,mhoccur_circ_0,No,45878245,,No,Meas Value,LOINC,Answer,LA32-8,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_circ,1905,Answer,777,mhoccur_circ_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_clsh,,Answer,1,mhoccur_clsh_1,Yes,45877994,,Yes,Meas Value,LOINC,Answer,LA33-6,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_clsh,1907,Answer,0,mhoccur_clsh_0,No,45878245,,No,Meas Value,LOINC,Answer,LA32-8,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_clsh,1908,Answer,777,mhoccur_clsh_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_hbp,,Answer,1,mhoccur_hbp_1,Yes,45877994,,Yes,Meas Value,LOINC,Answer,LA33-6,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_hbp,1910,Answer,0,mhoccur_hbp_0,No,45878245,,No,Meas Value,LOINC,Answer,LA32-8,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_hbp,1911,Answer,777,mhoccur_hbp_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_lbp,,Answer,1,mhoccur_lbp_1,Yes,45877994,,Yes,Meas Value,LOINC,Answer,LA33-6,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_lbp,1913,Answer,0,mhoccur_lbp_0,No,45878245,,No,Meas Value,LOINC,Answer,LA32-8,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_lbp,1914,Answer,777,mhoccur_lbp_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_pd,,Answer,1,mhoccur_pd_1,Yes,45877994,,Yes,Meas Value,LOINC,Answer,LA33-6,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_pd,1916,Answer,0,mhoccur_pd_0,No,45878245,,No,Meas Value,LOINC,Answer,LA32-8,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_pd,1917,Answer,777,mhoccur_pd_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_ad,,Answer,1,mhoccur_ad_1,Yes,45877994,,Yes,Meas Value,LOINC,Answer,LA33-6,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_ad,1919,Answer,0,mhoccur_ad_0,No,45878245,,No,Meas Value,LOINC,Answer,LA32-8,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_ad,1920,Answer,777,mhoccur_ad_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_cogn,,Answer,1,mhoccur_cogn_1,Yes,45877994,,Yes,Meas Value,LOINC,Answer,LA33-6,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_cogn,1926,Answer,0,mhoccur_cogn_0,No,45878245,,No,Meas Value,LOINC,Answer,LA32-8,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_cogn,1927,Answer,777,mhoccur_cogn_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_ms,,Answer,1,mhoccur_ms_1,Yes,45877994,,Yes,Meas Value,LOINC,Answer,LA33-6,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_ms,1929,Answer,0,mhoccur_ms_0,No,45878245,,No,Meas Value,LOINC,Answer,LA32-8,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_ms,1930,Answer,777,mhoccur_ms_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_cns,,Answer,1,mhoccur_cns_1,Yes,45877994,,Yes,Meas Value,LOINC,Answer,LA33-6,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_cns,1932,Answer,0,mhoccur_cns_0,No,45878245,,No,Meas Value,LOINC,Answer,LA32-8,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_cns,1933,Answer,777,mhoccur_cns_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Changed,12/16/2024,Yes,Yes,open-source,No,health_survey,radio,mhoccur_ra,,Answer,1,mhoccur_ra_1,Yes,45877994,,Yes,Meas Value,LOINC,Answer,LA33-6,S,skos:exactMatch,1,,,,,,
